1.519407481281096449e-02 0.000000000000000000e+00
4.558222443843289173e-02 0.000000000000000000e+00
7.597037406405482418e-02 0.000000000000000000e+00
1.063585236896767428e-01 0.000000000000000000e+00
1.367466733152986891e-01 0.000000000000000000e+00
1.671348229409206076e-01 0.000000000000000000e+00
1.975229725665425540e-01 0.000000000000000000e+00
2.279111221921644725e-01 0.000000000000000000e+00
2.582992718177863911e-01 0.000000000000000000e+00
2.886874214434083097e-01 0.000000000000000000e+00
3.190755710690302838e-01 0.000000000000000000e+00
3.494637206946521468e-01 0.000000000000000000e+00
3.798518703202741209e-01 0.000000000000000000e+00
4.102400199458960395e-01 0.000000000000000000e+00
4.406281695715179580e-01 0.000000000000000000e+00
4.710163191971399321e-01 0.000000000000000000e+00
5.014044688227617952e-01 0.000000000000000000e+00
5.317926184483837693e-01 0.000000000000000000e+00
5.621807680740056323e-01 0.000000000000000000e+00
5.925689176996276064e-01 0.000000000000000000e+00
6.229570673252495805e-01 0.000000000000000000e+00
6.533452169508714436e-01 0.000000000000000000e+00
6.837333665764934176e-01 0.000000000000000000e+00
7.141215162021152807e-01 0.000000000000000000e+00
7.445096658277372548e-01 0.000000000000000000e+00
7.748978154533592289e-01 0.000000000000000000e+00
8.052859650789810919e-01 0.000000000000000000e+00
8.356741147046030660e-01 0.000000000000000000e+00
8.660622643302249291e-01 0.000000000000000000e+00
8.964504139558469031e-01 0.000000000000000000e+00
9.268385635814688772e-01 0.000000000000000000e+00
9.572267132070907403e-01 0.000000000000000000e+00
9.800148628327126033e-01 0.000000000000000000e+00
9.876148628327126033e-01 1.659071962441079628e-01
1.018003012458334577e+00 1.716560238894838886e+00
1.048391162083956551e+00 1.635391462801802032e+00
1.078779311709578526e+00 1.574546596111790819e+00
1.109167461335200500e+00 1.513656645813707735e+00
1.139555610960822252e+00 1.453493567927460095e+00
1.169943760586444226e+00 1.401489267159286678e+00
1.200331910212066200e+00 1.348974744060457365e+00
1.230720059837688174e+00 1.310830645010091944e+00
1.261108209463309926e+00 1.261739018355594766e+00
1.291496359088931900e+00 1.225134728308685306e+00
1.321884508714553874e+00 1.186544188925658272e+00
1.352272658340175848e+00 1.149770845683418585e+00
1.382660807965797822e+00 1.125454354811100677e+00
1.413048957591419796e+00 1.100959273596734178e+00
1.443437107217041548e+00 1.070854405613762328e+00
1.473825256842663523e+00 1.049440420364960991e+00
1.504213406468285497e+00 1.032060950137393851e+00
1.534601556093907471e+00 1.010008427638272144e+00
1.564989705719529223e+00 9.948627165608078249e-01
1.595377855345151197e+00 9.823987511751907098e-01
1.625766004970773171e+00 9.683205148613867053e-01
1.656154154596395145e+00 9.590282266275328427e-01
